pass,product,variable,kind,decided_by,basis,evidence
pass1,runway,failed_generation_charge_policy,access_failure,hand,"HAND. The coder states a help-centre article 'appears to address this directly' but returned 403/520 and could not be fetched or archived within budget, with the blocked leads recorded in the sources directory. A document the coder believes answers the variable, unread. That is our silence, not the vendor's.","Neither the pricing page nor the archived Terms of Use states what happens to credits on a failed/errored generation; a help-center article appears to address this directly but could not be fetched or archived within budget (403 / 520, see runway-sources/help-center-blocked-leads.txt) so is not used to code this value"
pass1,runway,renewal_notice_commitment,instrument_gap,hand,"AUDIT. A documented notice commitment scoped to a different trigger, which the binary advance_notice_stated/no_notice_stated list has no slot to express -- the study's own named event-conditional-notice gap. The hand basis for plus-ai states the test: vendor_silence applies where there is 'not even an adjacent clause about price or plan changes -- unlike sibling records ... where an adjacent, differently-triggered notice clause exists'. Deciding sentence here: 'ToS commits to notice of a FEE/FEATURE CHANGE (""either immediately upon posting on the Services or by email delivery to you"")'.","ToS commits to notice of a FEE/FEATURE CHANGE (""either immediately upon posting on the Services or by email delivery to you"") but no sentence found committing to advance notice before an ordinary renewal charge at an unchanged price"
pass1,sapling,renewal_notice_commitment,instrument_gap,hand,"AUDIT. A documented notice commitment scoped to a different trigger, which the binary advance_notice_stated/no_notice_stated list has no slot to express -- the study's own named event-conditional-notice gap. The hand basis for plus-ai states the test: vendor_silence applies where there is 'not even an adjacent clause about price or plan changes -- unlike sibling records ... where an adjacent, differently-triggered notice clause exists'. Deciding sentence here: 'ToS states only a conditional FEE-CHANGE notice (""Sapling may change the fees ... if Sapling gives you advance notice of changes before they apply"")'.","ToS states only a conditional FEE-CHANGE notice (""Sapling may change the fees for any feature of the Service... if Sapling gives you advance notice of changes before they apply""), which is a different commitment from advance notice of each renewal charge. No document states a commitment to notify before a renewal charge specifically."
pass1,shortsfaceless,credit_rollover_policy,vendor_silence,hand,"HAND. The coder's local capture of the complete Terms of Service (5,562 chars, quoted in full, confirmed as the sole and complete statement of the credit mechanism) was independently re-read for this review; a five-term sweep (rollover, roll over, unused, expire, reset) plus direct reading found no clause anywhere on the site addressing end-of-period credit treatment, and no help center or billing FAQ exists for this vendor to check instead.",Full-text ToS keyword check: 'rollover'/'roll over'/'unused'/'expire'/'reset' all zero matches
pass1,shortsfaceless,failed_generation_charge_policy,unattributable_weak_basis,hand,"HAND. The evidence is a two-keyword search ('fail'/'error') of a single document. Vendors write this construct as 'unsuccessful generation', 'did not complete', 'errored job'; a two-word search of one document cannot establish silence, and this study has already reversed a value that rested on a keyword search missing the clause's actual wording. Not coded vendor_silence because that would assert more than the record supports, and not left pending because the record cannot be improved after the window closed.",Full-text ToS keyword check: 'fail'/'error' zero matches
pass1,shortsfaceless,auto_renewal_default,vendor_silence,hand,"HAND. The Terms of Service is the codebook's top-ranked source for this variable and was captured and read in full (independently re-verified by this reviewer against the local capture); a keyword sweep across renew, auto-renew, recurring, automatically, subscription, and billing cycle returned zero hits on the controlling document, and the vendor's only 'subscription' mention anywhere is an unrelated affiliate clause.",Full-text ToS keyword check: 'renew'/'recurring'/'automatically'/'subscription' all zero matches (the only 'subscription' hit anywhere is an unrelated affiliate-commission carve-out on the homepage)
pass1,shortsfaceless,renewal_notice_commitment,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b",No advance-notice statement found in any document read
pass1,shortsfaceless,refund_window_days,vendor_silence,hand,"HAND. The entire refund-related text on this vendor's site is the four-word phrase '100% money-back guarantee.' on the /deal page, quoted in full by the coder; the Terms of Service, homepage, and Privacy Policy are independently confirmed silent on refunds. The complete guarantee statement was seen and simply never states a day count, and no other document (no help center exists) could hold one.",'100% money-back guarantee' carries no stated day-count window anywhere
pass1,shortsfaceless,cancellation_self_serve,vendor_silence,pattern,silence signal: \bno document\b,"No document (ToS, pricing page, deal page, privacy policy) describes a cancellation route of any kind"
pass1,speechify,free_plan_watermark,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","No watermark/branding row or statement found in the pricing page feature grid, the Terms of Service, or the usage-limits page for Free-tier outputs (including AI Podcasts, a generated-audio Premium feature analog). Not coded not_applicable because the product's generated-audio outputs are of a kind that could plausibly carry a watermark; documents simply do not address it."
pass1,speechify,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,"Documentation states words are consumed for Premium Voice output but is silent on whether a technically failed or empty generation (TTS conversion, AI Podcast, AI Summary) still consumes the word allowance. Full usage-limits page and ToS 6.3/6.5 reviewed; no statement addresses outcome/failure, only submission and fair-use/abuse conduct."
pass1,speechify,watermark_removal_tier,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","No watermark/branding statement of any kind found in the pricing page feature grid, the Terms of Service, or the usage-limits page for this product's outputs."
pass1,speechify,output_ownership_statement,vendor_silence,pattern,silence signal: \bno (?:such )?(?:clause|commitment|figure|mention)\b,"Full ToS read start-to-finish; section 7 (User Material) covers only an inbound license FROM the user TO Speechify over submitted/uploaded input. No clause addresses ownership of AI-generated audio/podcast/speech OUTPUT (searched 'generated content', 'AI-generated', 'synthesized', 'output ownership' -- zero hits). Section 5.1 Copyright covers Speechify's own platform IP, not user-facing generated output."
pass1,squarespace,credit_rollover_policy,instrument_gap,hand,"AUDIT. The vendor DID document the allowance's cycle; the value list (rolls_over/partial_rollover/expires_at_period_end) presupposes a recurring billing period the documents state does not exist -- the tool's own docstring names this shape ('a variable that assumes a billing period'). Deciding sentence: 'documented as ""10 starter AI credits that don't renew after use"" -- a ONE-TIME grant, not a recurring period; the rollover-vs-expires-at-period-end framing (which presupposes a recurring cycle) does not cleanly apply'.","Basic's allotment is documented as '10 starter AI credits that don't renew after use' — a ONE-TIME grant, not a recurring period; the rollover-vs-expires-at-period-end framing (which presupposes a recurring cycle) does not cleanly apply, and no document states what happens to any unused portion of the one-time grant over time. (Core/Advanced's separate monthly top-up credits ARE documented as expires_at_period_end: 'These AI credits don't roll over, but they reset every month' — not applicable to Basic, the coded entry tier.)"
pass1,squarespace,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno official document\b,no official document states whether a failed or errored AI generation consumes a credit
pass1,squarespace,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"no document read (pricing page, full feature comparison table, ToS, Acceptable Use Policy) states a watermark/branding policy for published sites on any tier, and no free plan exists to compare against"
pass1,stable-audio,free_plan_watermark,vendor_silence,hand,"HAND. The word is absent from the pricing page, ToS, Acceptable Use Policy, dedicated FAQs page and User Guide — five documents, all checked and all reachable.","No 'watermark' feature row on the pricing grid; word 'watermark' absent from pricing page, ToS, Acceptable Use Policy, dedicated FAQs page, and User Guide (all checked)."
pass1,stable-audio,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"No document addresses what happens when a generation fails, errors, or produces nothing usable; checked pricing page, dedicated FAQs, ToS, AUP, User Guide."
pass1,stable-audio,renewal_notice_commitment,instrument_gap,hand,"AUDIT. A documented notice commitment scoped to a different trigger, which the binary advance_notice_stated/no_notice_stated list has no slot to express -- the study's own named event-conditional-notice gap. The hand basis for plus-ai states the test: vendor_silence applies where there is 'not even an adjacent clause about price or plan changes -- unlike sibling records ... where an adjacent, differently-triggered notice clause exists'. Deciding sentence here: 'ToS commits to advance notice only for FEE INCREASES (""We may increase fees... with advance notice"", Section 7b/7c)'.","ToS commits to advance notice only for FEE INCREASES ('We may increase fees... with advance notice', Section 7b/7c); no document states whether notice is given before each routine automatic renewal charge itself."
pass1,stable-audio,watermark_removal_tier,vendor_silence,hand,"HAND. Same five documents, same absence.","Word 'watermark' absent from every official document checked (pricing page, ToS, AUP, dedicated FAQs, User Guide)."
pass1,suno,first_charge_amount_usd,vendor_silence,pattern,silence signal: \bno document\b,"Pricing page shows the annual-billed monthly-equivalent ($8/mo) and a savings badge, but no document opened (pricing page or ToS) states whether the annual plan is charged as one $96 payment or as 12 separate $8 charges. Per codebook 5.2/first_charge_amount_usd rule 3, billing frequency is not stated so no multiplication is applied. This is the codebook's own documented common case (A1 money value with A3 unknown)."
pass1,suno,free_plan_watermark,vendor_silence,pattern,silence signal: \bno (?:such )?(?:clause|commitment|figure|mention)\b,"No watermark row anywhere in the ""Compare Suno plans"" table (explicitly checked, none found); no mention of watermarking in the ToS or in either free-plan-rights (help.suno.com/en/articles/9601601) or paid-plan-rights (9601665) help article. Documents read and silent, across 4 official sources."
pass1,suno,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno official document\b,"No official document addresses failed, errored, or stuck generations and whether they consume credits. Checked the ToS in full through the Arbitration Procedures section, plus the Billing, Accounts, Rights & Ownership, and Troubleshooting help-center categories (10 official documents total for this record) -- silent across all of them."
pass1,suno,renewal_notice_commitment,instrument_gap,hand,"AUDIT. A documented notice commitment scoped to a different trigger, which the binary advance_notice_stated/no_notice_stated list has no slot to express -- the study's own named event-conditional-notice gap. The hand basis for plus-ai states the test: vendor_silence applies where there is 'not even an adjacent clause about price or plan changes -- unlike sibling records ... where an adjacent, differently-triggered notice clause exists'. Deciding sentence here: 'The ToS commits to 15 days' advance notice for PRICE CHANGES specifically ... a different construct'.","The ToS commits to 15 days' advance notice for PRICE CHANGES specifically (""Suno will provide notice of the change... at least fifteen (15) days before the change is to take effect""), a different construct, and states no commitment to notify before an ordinary recurring renewal charge. Silent on renewal-specific notice."
pass1,suno,refund_window_days,instrument_gap,hand,"AUDIT. 'No firm day-count window is published; refunds run case-by-case' -- Suno publishes a real refund policy in two document classes (refund_policy_exists=yes, refund_policy_location=multiple, concrete qualifying scenarios), but the value list holds only an integer, or 0 'where no refunds are given'. A discretionary, non-time-denominated policy has no slot; same shape as the study's qualitative-where-numeric gaps (pixlr, undetectable-ai free_plan_cap_value).","No firm day-count window is published; refunds run case-by-case. The only day-adjacent language is informal and non-binding: ""If it's only been a day or two, give our team a shout... we'll do our best to make it right,"" which is not stated as a formal policy window."
pass1,suno,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno (?:such )?(?:clause|commitment|figure|mention)\b,"Same finding as free_plan_watermark: no watermark row in the Compare Suno plans table, and no mention in the ToS or in any of the 8 help-center articles read."
pass1,synthesia,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"no document (pricing page, ToS, AUP, or the two credits help-center articles) states whether a failed, errored, or empty generation consumes credits -- all found language addresses successful generation only"
pass1,teal,headline_billing_basis,instrument_gap,hand,"HAND. The vendor states the entry tier's price unambiguously as '$79 Every 90 days' (a quarterly/90-day recurring cadence), but the variable's five allowed values (per_month_billed_annually, per_month_billed_monthly, per_seat_per_month, one_time, usage_based) contain no quarterly category. The coder explicitly names this the same instrument gap shared with jobscan and resume-io.","$79 Every 90 days — quarterly/90-day recurring billing, which matches none of this variable's five allowed values (per_month_billed_annually, per_month_billed_monthly, per_seat_per_month, one_time, usage_based). See coder_note, belongs with A-011."
pass1,teal,free_plan_watermark,vendor_silence,pattern,"silence signal: \bread in full\b.{0,80}\bsilent\b",Pricing page's full feature-comparison table and the 'Teal vs Teal+' help-center comparison table were both read in full; neither mentions watermarking or branding in either direction. ToS also silent.
pass1,teal,credit_rollover_policy,instrument_gap,hand,"AUDIT. The vendor DID document the allowance's cycle; the value list (rolls_over/partial_rollover/expires_at_period_end) presupposes a recurring billing period the documents state does not exist -- the tool's own docstring names this shape ('a variable that assumes a billing period'). Deciding sentence: 'the rollover/expiry construct this variable asks about does not map onto what is actually documented' (free credits 'non-renewable', paid tier 'Unlimited').","Free-plan credits are described as 'non-renewable' (a one-time grant, not on a recurring billing-period cycle), and the entry paid tier carries no credit ceiling at all ('Unlimited'). No document states what happens to an unused balance at a period boundary for either tier, so the rollover/expiry construct this variable asks about does not map onto what is actually documented."
pass1,teal,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, ToS, or the two AI-credit help articles) addresses failed, errored, or unusable AI generations."
pass1,teal,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bno document\b,"The only proximate clause is the general License grant: 'the Service is solely for your personal use and not for resale,' which restricts SERVICE access/resale, not explicitly the commercial use of a finished resume/cover-letter output. No document uses the word 'commercial' in connection with outputs."
pass1,teal,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, ToS, or the two help-center comparison articles, all read in full) mentions watermarking or branding on exports in either direction."
pass1,udio,free_plan_watermark,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, ToS, help center) states that free-plan AUDIO OUTPUT itself carries an embedded watermark or vendor mark. Distinct finding: ToS §6.4 requires non-subscribers to self-attribute ('Created with Udio' in track title/credits) when publicly sharing, waived for paid subscribers — a contractual crediting DUTY on the user, not a mark applied to the output file, so not coded as watermark evidence. See coder_note."
pass1,udio,trial_card_required,vendor_silence,pattern,silence signal: \bno document\b,"No document states a card IS or IS NOT required to START the trial. ToS §3.5 states that if not cancelled, the account is charged ('you authorize us to charge your credit card') — this is evidence of a charge occurring, not a statement about signup requirements; inference from the existence of a charge to a card-required-at-signup conclusion is barred by the frozen rule. The Free PLAN's distinct 'no credit card required' line does not describe the trial."
pass1,udio,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,Bug-report article names 'Backend error' / 'Generation error' as a recognized (usually transient) failure mode but never states whether such a failure consumes credits. Credits-and-credit-limits and do-credits-roll-over articles describe spending/receiving/rollover but are silent on failures. No document addresses this either way.
pass1,udio,renewal_notice_commitment,instrument_gap,hand,"AUDIT. A documented notice commitment scoped to a different trigger, which the binary advance_notice_stated/no_notice_stated list has no slot to express -- the study's own named event-conditional-notice gap. The hand basis for plus-ai states the test: vendor_silence applies where there is 'not even an adjacent clause about price or plan changes -- unlike sibling records ... where an adjacent, differently-triggered notice clause exists'. Deciding sentence here: 'ToS S3.2 promises ""reasonable notice"" only for PRICE/PLAN CHANGES, not each renewal' -- two documented notice clauses (S3.2, S3.5), both triggered by something other than an ordinary renewal.","No document commits to notifying the buyer in advance of an ORDINARY recurring renewal charge. ToS §3.2 promises 'reasonable notice' only for PRICE/PLAN CHANGES, not each renewal. ToS §3.5's notice language is scoped to the one-time trial-to-paid conversion (domain 4), not ongoing renewals."
pass1,udio,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"Same construct question as free_plan_watermark: no document states that any tier's audio output carries or lacks an embedded watermark/vendor mark. ToS §6.4's paid-subscriber attribution exemption is a crediting-duty waiver, not a statement about a mark on the output file. See coder_note for the interpretive call."
pass1,undetectable-ai,trial_length_days,instrument_gap,hand,"HAND. The trial's persistent, non-promotional description caps it at 250 words with no day figure; a separate on-page marketing popup states 'FREE 3-day trial', an incommensurate unit not corroborated by the FAQ, Terms, or Help documents (all read in full). The variable and its conflicting rule both assume comparable same-unit statements; they have no slot for a word-metered trial alongside an unrelated, uncorroborated day-tag.","Two incompatible-unit length claims on the same official surface, neither resolving to a reliable day-count for the trial mechanic actually described on the page itself; see coder_note."
pass1,undetectable-ai,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bneither states\b,"Terms and Help were both read in full; neither states whether a technically failed/empty humanization attempt consumes the word allowance. The refund clause covers post-hoc AI-detector flagging of a delivered output, not a processing failure."
pass1,undetectable-ai,commercial_use_lowest_tier,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","Terms' IP section addresses only the site's own Content/Marks (""personal, non-commercial use... of the Services""), not the user's humanized output; no feature-grid ""commercial use"" row was found for the entry tier."
pass1,undetectable-ai,watermark_removal_tier,vendor_silence,hand,"HAND. Every paid tier's feature list repeats the identical, fully-quoted phrase 'Watermark and future proof', which the coder determined does not commit to either a watermarked or watermark-free reading despite being found and read directly, not missed by a narrow search. The coder also correctly declined to resolve the ambiguity by inference from an unrelated 'AI Text Watermark Remover' sibling product, per the no-inference rule -- a genuine failure by the vendor to commit to a position on a topic it raised.","Every paid tier's feature list repeats the identical bullet ""Watermark and future proof"", which does not unambiguously state either that outputs carry a watermark or that they are watermark-free."
pass1,undetectable-ai,output_ownership_statement,vendor_silence,pattern,silence signal: \bno (?:such )?(?:clause|commitment|figure|mention)\b,"Terms defines ownership only for the site's own Content/Marks and for forum-style ""Contributions""; no clause was found addressing who holds rights in the humanized text output returned to the user."
pass1,vidnoz,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bnot addressed\b,"Not addressed in pricing.html (incl. FAQ), terms.html, ai-terms-of-service.html, or refundpolicy.html, each read in full. Silence, not a located statement."
pass1,winston-ai,trial_auto_converts,vendor_silence,pattern,silence signal: \bno document\b,"no document states that the trial converts, continues, or renews into a paid subscription without further action"
pass1,winston-ai,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno statement\b,two independent direct fetches of the text-analysis article and one of the pricing FAQ article found no statement on failed-scan credit handling; a third-party-derived web search summary claimed credits are not deducted on failure but this could not be confirmed against any official document and is not used as a source
pass1,winston-ai,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,no document found commits to notifying the buyer in advance of a renewal charge
pass1,wix,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno statement\b,"the only related statement addresses dissatisfaction, not technical failure: ""Can I get my AI credits back if I'm not satisfied with the result? Once AI credits are used for a request, they cannot be returned, even if the result does not match your expectations."" -- codebook rule 1 excludes buyer-dislikes-the-output from ""failure""; no statement addresses a technical failure or empty result specifically"
pass1,wix,commercial_use_lowest_tier,vendor_silence,hand,"POST-WINDOW RETRIEVAL 2026-08-17. WAS access_failure. The Terms sections that would not render in English were recovered; the construct is absent from them. Caveat recorded in the retrieval document: the recovered text is a Turkish/German rendering rather than the governing English, so the ABSENCE is established while the exact governing wording is not.","no accessible official document states a commercial-use rights grant or restriction; the Terms of Use body (where such a clause would normally live) did not render beyond its Section 1 introduction despite repeated attempts -- see coder_note. The free-plan restriction found (About AI Credits / is-wix-free FAQ) is a FEATURE gate on payment processing (""Can I sell online with a Wix free plan? No, for this you'll need a higher paid plan""), not a stated rights restriction on commercial use of the site itself, so it does not answer this variable"
pass1,wix,output_ownership_statement,access_failure,hand,"HAND. Same root cause as commercial_use_lowest_tier on this record: the Terms of Use is first-ranked for this construct and its substantive body (Sections 2-19, which section 1 itself says exist) never rendered on two independent attempts. The coder also discarded an unverifiable third-party paraphrase of a 'Section 2.1' ownership clause rather than coding from it, per the fabrication warning.","no accessible official document states who holds rights in a user's site content/design; the one on-topic-sounding help article found (wix-account-and-site-ownership-disputes) governs ACCOUNT access-control ownership (which login controls the account) per its own Terms of Use section 1.5 cross-reference, not IP/content ownership; the Terms of Use body that would normally carry this clause did not render -- see coder_note"
pass1,wix,unquantified_limit_clause,vendor_silence,hand,"POST-WINDOW RETRIEVAL 2. WAS access_failure. The clause was recovered and it ADDRESSES the construct — our miss, not vendor silence about its existence. Recorded as vendor_silence on the coded construct with the sweep's caveat attached: the recovered text is Turkish and German rather than the governing English, and whether an 'unreasonable, excessive or disproportionate load' clause clears codebook rule 3's conduct/volume line is an adjudication call, not a clerical one.","this variable requires reading the terms of service and acceptable-use policy IN FULL; the Terms of Use body did not render beyond Section 1 (see coder_note) so it could not be read to the end, and no separate acceptable-use-policy document was located -- coding absent would misrepresent a document that was not actually readable"
pass1,writehuman,free_plan_watermark,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, terms, or the separate /faqs help center) states whether free-plan humanized text output carries any WriteHuman branding/watermark; not coded not_applicable because text watermarking is a live, applicable concept for this exact product category (the site's own top-of-page banner discusses 'Claude to begin adding invisible watermarks to AI-generated text')"
pass1,writehuman,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"Product meters generation via monthly request caps (not a flat-rate unmetered tool), but no document (pricing FAQ, terms, or /faqs help center) states whether a technically failed or errored generation consumes a request; the only related FAQ answer ('What happens when I hit my monthly limit?') addresses exhausting the quota, not generation failure"
pass1,writehuman,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,No document commits to (or explicitly disclaims) advance notice before a renewal charge; the annual-billing FAQ states auto-renewal occurs but says nothing about notice timing
pass1,writehuman,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document states whether any tier's text output carries or is free of a WriteHuman watermark/branding; not coded not_applicable because textual AI-content watermarking is a live, applicable concept for this exact product (see free_plan_watermark evidence)"
pass1,writehuman,output_ownership_statement,vendor_silence,hand,"HAND. Terms of Service section 5 carefully defines 'output' as a term distinct from the three-part 'User Generated Content' definition (Submissions, Contributions, Input), and section 8's ownership grant is scoped explicitly to 'User Generated Content' only, never extending to 'output'. The vendor demonstrably addressed ownership in structured detail and specifically omitted the output construct -- the adjacent-construct pattern that rules out the coder having missed something.","Terms sec. 5 defines 'User Generated Content' as exactly three things (User Submissions, User Contributions, User Input) and separately defines 'output' as 'the final edited product produced by your User Input and our Services' -- a distinct term. Sec. 8's ownership grant ('You retain full ownership of all of your User Generated Content') is scoped to that three-part definition and never uses the word 'output'; no other clause assigns ownership of the humanized output specifically."
pass1,xseek,auto_renewal_default,vendor_silence,pattern,silence signal: \bdoes not appear\b,"ToS ""Subscription and Billing"": ""Paid plans are billed monthly or annually as selected"" / ""You can cancel your subscription at any time"" / ""Access continues until the end of your billing period."" Recurring billing is documented but no clause states the subscription renews automatically -- the word ""renew"" does not appear anywhere in the ToS (confirmed by full-text search of the raw document)."
pass1,xseek,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bno document\b,"ToS ""Intellectual Property"" section: ""The Service...is owned by xSeek...You retain ownership of any data you provide to the Service. We do not claim ownership of your content."" This addresses ownership of data/content the CUSTOMER supplies as input, not commercial-use rights over the AI-generated visibility reports, action plans, or articles xSeek produces. No document (ToS, pricing page, docs) grants or restricts commercial use of those generated outputs. See coder_note on why not_applicable was rejected here."
pass1,xseek,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document mentions a watermark, branding mark, or attribution requirement on any generated report, dashboard export, or drafted article, at any tier. See coder_note: this product generates publishable article content (Content Studio / xSeek Desktop), not only a score/dashboard, so the codebook's detection-score not_applicable reasoning was checked and rejected rather than assumed."
pass1,xseek,output_ownership_statement,vendor_silence,pattern,silence signal: \bno document\b,"ToS's only ownership statement (""You retain ownership of any data you provide...We do not claim ownership of your content"") covers customer-supplied input data. No document states who owns the AI-generated visibility reports, action plans, or drafted articles the service produces."
pass1,zety,free_plan_watermark,vendor_silence,pattern,silence signal: \bno statement\b,"no statement found on watermarking of free (TXT) or paid (PDF/Word) outputs in the pricing page, terms of service, or official FAQ."
pass1,zety,trial_card_required,vendor_silence,pattern,silence signal: \bno statement\b,"no statement found on whether payment details are required to start the 14-day trial, in the pricing page, terms of service, or FAQ; inference from the existence of the $1.70 charge is barred by rule."
pass1,zety,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno statement\b,"no statement found regarding watermarking at any tier, in the pricing page, terms of service, or FAQ."
pass2,10web,free_plan_watermark,vendor_silence,pattern,silence signal: \bno document\b,"No document read (pricing page, ToS, PUP, or the help-center articles listed in sources) states whether a free-plan-generated website carries a 10Web badge/watermark or is unbranded."
pass2,10web,free_plan_duration,vendor_silence,pattern,silence signal: \bno document\b,"No document states an expiry, or perpetual status, for the base free-generation capability itself (as distinct from the explicitly time-limited, card-gated 7-day Pro trial). See coder_note for the related 'What Happens if I Fail to Upgrade' tension, which describes deletion tied to trial usage specifically, not to the never-trialed free path."
pass2,10web,credit_rollover_policy,vendor_silence,pattern,silence signal: \bno document\b,"No document among those read (pricing page, ToS, PUP, AI Starter Plan article, AI Editor article, Overages article) states whether unused monthly AI credits roll over, expire, or cap-and-expire. Searched the help center directly for 'AI credits roll over expire' and 'credits reset monthly'; no article addresses it."
pass2,10web,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,No document states whether a failed or errored AI request/generation still consumes its 1 credit. Searched the help center for 'generation failed error credit refund'; no article addresses this. 'Each AI request costs 1 credit' does not distinguish successful from failed requests.
pass2,10web,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document read (ToS, PUP, pricing page, help-center articles in sources) uses the term 'commercial use' or addresses commercial-use rights as a tier-gated construct distinct from general content ownership. Searched the help center for 'commercial use license website'; no article addresses it."
pass2,10web,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document states whether generated websites carry a 10Web badge/watermark on any tier, or are unbranded on all tiers. Searched the help center for 'watermark badge powered by 10web'; no relevant result."
pass2,adobe-express,free_plan_watermark,vendor_silence,pattern,silence signal: \bdoes not appear\b,"No row or statement addressing visible watermark/branding on Free-plan outputs anywhere in the pricing page's feature grid (word ""watermark"" does not appear on the page at all)."
pass2,adobe-express,trial_card_required,vendor_silence,pattern,silence signal: \bno document\b,"No document read (pricing page, Subscription and Cancellation Terms, General Terms of Use, Adobe Express Product Specific Terms, Adobe Generative AI Product Specific Terms, generative-credits helpx FAQ) states whether starting the trial requires payment details. Footnote 1 (""Billing begins when free trial ends...Subscription automatically renews until you cancel"") implies a stored payment method but per codebook this is inference, not a statement, and is barred (matches the codebook's own Vendor I worked example)."
pass2,adobe-express,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"No document read (Subscription and Cancellation Terms, General Terms of Use, Adobe Express or Generative AI Product Specific Terms, generative-credits FAQ) states what happens to credits on a technical failure or empty/unusable result. The FAQ addresses normal consumption (""Credits are consumed when using features powered by Firefly...upon generation"") and a queue-limit error (21st queued video) but not generation failure specifically."
pass2,adobe-express,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document read states that any tier is watermark-free, nor that any/every tier applies a watermark; the pricing feature grid contains no watermark row at all. (Distinct from the Content-Credentials/provenance-metadata clause found in the Generative AI Product Specific Terms - see coder_note - which is not a tier-differentiated visible watermark statement.)"
pass2,adobe-firefly,free_plan_watermark,vendor_silence,pattern,silence signal: \bno document\b,"No document found states whether free-plan outputs are watermarked or branded. The pricing-page feature grid only compares Standard vs Pro (not Free), and the help-center Free/Standard/Pro/Pro Plus/Premium comparison table has no watermark row for any tier. The Gen AI Product Specific Terms sec. 3.1 only prohibits removing 'any watermarks... that MAY be generated with the Output' -- conditional wording that does not state whether/for which tier watermarks are actually applied."
pass2,adobe-firefly,trial_card_required,vendor_silence,pattern,silence signal: \bno official document\b,"No official document states whether payment details are required to start the Firefly free trial. The embedded commerce JSON's pricePoint code contains the substring 'TWP', an internal Adobe naming token, not a buyer-facing statement -- per codebook rule, inference from a signup-link/offer-code's design is barred, and the absence of an explicit statement is coded unknown. The general Subscription and Cancellation Terms page's 'Free Trial Terms' subsections describe payment-method authorization for trials generally but that language appears only under 'Annual contract' plan types, not under the"
pass2,adobe-firefly,trial_auto_converts,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","No official document found explicitly states that the Firefly trial converts to a paid subscription automatically unless canceled. The general Subscription and Cancellation Terms' 'Free Trial Terms' language ('At the end of your free trial, your subscription begins, and Adobe will automatically charge your payment method...') appears only under 'Annual contract' subsections, not under the 'Month to month' type matching this entry tier -- see trial_card_required for the same gap. Coded unknown rather than applying that language across plan types by inference."
pass2,adobe-firefly,failed_generation_charge_policy,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","No official document found (pricing page, Gen AI Product Specific Terms, General Terms, Subscription and Cancellation Terms, or the generative-credits-faq help page) states what happens to credit consumption when a generation fails, errors, or produces nothing usable. Silent throughout."
pass2,adobe-firefly,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document found states which tier(s), if any, apply or remove a watermark on Firefly outputs. Neither the pricing-page feature grid (Standard vs Pro only) nor the help-center Free/Standard/Pro/Pro Plus/Premium comparison table carries a watermark row for any tier. The Gen AI Product Specific Terms only bars removing watermarks 'that MAY be generated' -- conditional wording, not a statement of when/for whom they are generated."
