product_id,variable,value,unknown_kind,attribution_decided_by,source,evidence,row_provenance
krea-ai,annual_default_toggle,annual_preselected,,,https://www.krea.ai/pricing,"Agreed both passes. DOM: 'Yearly' aria-checked=true, 'Monthly' aria-checked=false, on load before interaction.",adjudicated
krea-ai,free_plan_exists,yes,,,https://www.krea.ai/pricing,"Agreed both passes. 'Free' plan card, '$0/month', standing tier alongside paid tiers, no expiry.",adjudicated
krea-ai,free_plan_cap_documented,some_quantified,,,https://www.krea.ai/pricing,"Agreed both passes. Quantified: 100 units/day, 1 image concurrency, 0 video concurrency, 50 images per LoRA, up to 2K upscale resolution, up to 20 members. Not quantified: 'Limited LoRA training' carries no figure.",adjudicated
krea-ai,free_plan_cap_value,100 units per day | 1 image concurrency | 0 video concurrency | 50 images per LoRA | up to 2K upscale resolution | up to 20 members,,,https://www.krea.ai/pricing,"DISPUTED, resolved by rule -- a coverage case, not a misreading. Domain 3 free_plan_cap_value rule: record every quantified limit per section 5.1. Verified via grep in BOTH coders' raw static-fetch captures: the page's application/ld+json Free Plan Offer carries description:'Free plan with up to 20 members' -- a quantified standing limit (number + dimension, matching section 5.1's '1 seat' pattern), present in pass 1's own capture but not in pass 1's coded value. Pass 1 = five caps (no member cap). Pass 2 = six caps (includes 'up to 20 members' from this same Offer block). Resolved to pass 2's fuller list; 'up to 2K upscale resolution' kept over pass 1's 'max' paraphrase for closer fidelity to the source text ('Upscale images up to 2K resolution').",adjudicated
krea-ai,free_plan_watermark,unknown,vendor_silence,pattern,https://www.krea.ai/pricing,"Agreed both passes. 'watermark' has zero occurrences anywhere in the rendered page, full Terms text, or ~170-page documentation index.",adjudicated
krea-ai,free_plan_duration,perpetual,,,https://www.krea.ai/pricing,"Agreed both passes. Standing tier alongside paid plans; ld+json FAQ describes a daily refill, not an expiry.",adjudicated
krea-ai,trial_exists,no,,,https://www.krea.ai/pricing,"Agreed both passes. No trial CTA or length language anywhere; the Terms' 'Free Trials and Other Promotions' clause is generic conditional boilerplate, not a statement that a trial is currently offered.",adjudicated
krea-ai,trial_card_required,not_applicable,,,https://www.krea.ai/pricing,Agreed both passes. No trial exists.,adjudicated
krea-ai,trial_length_days,not_applicable,,,https://www.krea.ai/pricing,Agreed both passes. No trial exists.,adjudicated
krea-ai,trial_auto_converts,not_applicable,,,https://www.krea.ai/pricing,Agreed both passes. No trial exists.,adjudicated
krea-ai,credit_system_present,yes,,,https://www.krea.ai/docs/user-guide/help-and-support/compute-units,"Agreed both passes. Compute units are an intermediate currency converting into image/video/enhancement/editing/training operations, not a plan allowance stated directly in output units.",adjudicated
krea-ai,credit_unit_defined,yes,,,https://www.krea.ai/docs/user-guide/features/model-overview,"Agreed both passes (sourced from different, mutually consistent docs pages). model-overview.md's per-model 'Credits' table ties the unit to a named output for dozens of models; per credit_unit_defined rule 3, any such conversion suffices regardless of which model.",adjudicated
krea-ai,credit_to_output_rate_published,yes,,,https://www.krea.ai/pricing | https://www.krea.ai/docs/user-guide/features/model-overview | https://www.krea.ai/docs/user-guide/features/video,"DISPUTED, resolved by rule -- the closest call in this record. Domain 5 rule 1 identifies 'the principal output... as its own pricing page frames it,' language shared verbatim with cost_per_output_unit (agreed per_image, a TYPE-level test, never model-specific, throughout every domain 6 worked example). The pricing page's own per-tier equivalence figures name Nano Banana 2 for image and Seedance 2.0 for video, consistently across every tier (Free through Business); both carry published credit rates in docs (model-overview.md ~50cr/Nano-Banana-2-generation; video.md ~300cr/Seedance-2.0-generation), satisfying both the principal output and the other advertised type. Pass 1 = yes (pricing-page framing). Pass 2 = partial (Krea 2 -- which docs.krea.ai/user-guide/features/krea-2 explicitly calls Krea's 'first foundation image model,' positioned first/most prominently, and which the pricing page itself calls out by name as 'our latest in-house model' -- has no published rate anywhere, consumer or developer). Both readings are genuinely defensible; resolved to yes because 'principal output' operates at output-TYPE granularity throughout the codebook's own machinery (image vs. video), and Krea 2 is never given a quantified allowance-equivalence figure by the pricing page the way Nano Banana 2 and Seedance 2.0 are -- so its rate gap, real as it is, is not the type of gap this variable's principal-output test was built to catch. The gap is preserved in coder_note for a reader who weighs it differently.",adjudicated
krea-ai,credit_rate_location,pricing_page,,,https://www.krea.ai/pricing,"DISPUTED, resolved by rule. Codebook section 3: 'For pricing variables -- price, plan composition, free tier, credits, trial terms -- the live pricing page ranks first.' credit_rate_location's own rule reserves 'multiple' for cross-class agreement (not present here -- the two classes conflict) and 'conflicting' for disagreement between EQUAL-authority sources (not the case here, since section 3 ranks the pricing page first for credits). Page states, per tier, an explicit units-to-named-model-generations conversion (5,000 units/mo = 64 Nano Banana 2 generations for Basic, the same pattern on every tier); docs separately state an explicit but conflicting rate (~50 credits/generation, implying ~78 units/generation from the page -- a ~56% gap both coders independently flagged). Pass 1 = pricing_page (invoked this hierarchy). Pass 2 = docs_help_center (only the docs state an explicit per-generation figure; the page states period totals from which a rate is merely derivable). Resolved to pricing_page per the named hierarchy, with the docs conflict preserved in conflict_note exactly as section 3 requires even where the hierarchy settles the value.",adjudicated
krea-ai,cost_per_output_unit,per_image,,,https://www.krea.ai/pricing,Agreed both passes. Frame category is AI image generator; every tier leads with an image-generation-model equivalence figure ahead of the video figure.,adjudicated
krea-ai,cost_per_output_computable,yes,,,https://www.krea.ai/pricing,"DISPUTED, resolved by rule. Domain 6 rule 2: the included allowance may be stated directly 'in outputs,' not only in credits. Basic's own card states both inputs the calculation needs without leaving the pricing page: price ($63.00/yr per the resolved first_charge_amount_usd) and allowance-in-outputs (64 Nano Banana 2 generations/month, stated directly, no external rate needed). $63.00/12=$5.25/mo; $5.25/64=$0.082/generation -- published numbers only, no assumption about typical use. Pass 1 = yes (this page-only computation). Pass 2 = partial (used the docs' ~50cr/gen rate to derive a conflicting 100 generations/mo rather than the page's own stated 64, reasoning that Krea 2 -- not Nano Banana 2 -- is the principal output and has no rate at all). Resolved to yes on the same principal-output reasoning as credit_to_output_rate_published, and additionally because rule 1 fixes the price input as 'the entry paid tier's price... read in the pricing page's default display state,' which the page's own stated 64-generation allowance already answers without needing the lower-ranked, conflicting docs figure.",adjudicated
krea-ai,computation_assumptions,"Basic, Yearly (default): page JSON yearly=$63=$5.25/mo (headline shows $5/mo, see headline_price_usd). Page: 5,000 units/mo=64 Nano Banana 2 gens/mo (image=principal output). 5.25/64=0.082 USD/generation. Docs ~50cr/gen conflicts (~56% gap); see conflict_note.",,,https://www.krea.ai/pricing | https://www.krea.ai/docs/user-guide/features/model-overview,"not_applicable (per codebook: this field records the coder's own arithmetic, not a vendor statement). Follows mechanically from the resolved first_charge_amount_usd and cost_per_output_computable above, where both prior values and the deciding rule are recorded in full.",adjudicated
krea-ai,credit_rollover_policy,expires_at_period_end,,,https://www.krea.ai/pricing | https://www.krea.ai/docs/user-guide/help-and-support/compute-units,"Agreed both passes. 'Basic, Pro, and Max plans allocate compute units monthly and they do not roll over' (pricing FAQ), 'Compute units currently do not roll over for individual plans' (docs FAQ); Business/Enterprise roll over but Basic is the entry tier.",adjudicated
krea-ai,failed_generation_charge_policy,not_charged,,,https://www.krea.ai/docs/developers/job-lifecycle,"DISPUTED, resolved by rule, with a caveat. Domain 8: silence is unknown, but this variable is not silent here. /docs/developers/job-lifecycle states, in unqualified terms: 'Failed and cancelled jobs are not billed. You only pay for completed jobs' -- the sole document sitewide addressing generation failures, per pass 1's exhaustive ~170-page llms.txt keyword search, verified verbatim by the adjudicator against pass 1's raw local copy. Pass 1 = not_charged (found and cited this document). Pass 2 = unknown (did not check the /docs/developers/ tree at all; the consumer compute-units guide pass 2 did check is silent on failures). Adjudicator caveat, found by neither coder: /docs/developers/api-keys-and-billing states the API bills through 'a separate USD balance... independent from the compute units used by the Krea web app,' which introduces genuine but not decisive uncertainty about whether a policy stated in developer/API documentation was written with the consumer compute-units wallet specifically in mind. Resolved to not_charged on the document's own general, unqualified wording ('all generation requests follow the same basic lifecycle') and the absence of any competing or narrower statement anywhere else on the site; the caveat is preserved here rather than resolved away.",adjudicated
krea-ai,auto_renewal_default,on,,,https://www.krea.ai/terms,Agreed both passes. Terms: automatic extension unless opted out; corroborated by two independent docs pages.,adjudicated
krea-ai,auto_renewal_disclosure_location,multiple,,,https://www.krea.ai/terms | https://docs.krea.ai/user-guide/help-and-support/manage-subscriptions | https://docs.krea.ai/user-guide/help-and-support/refunds-and-billing,Agreed both passes. Stated in agreement across the Terms and two separate help-center docs pages.,adjudicated
krea-ai,renewal_notice_commitment,no_notice_stated,,,https://www.krea.ai/terms | https://docs.krea.ai/user-guide/help-and-support/manage-subscriptions,Agreed both passes. Terms commit to notice only where the charged amount varies from what was preauthorized; docs promise only a post-charge receipt and tell the buyer to set her own calendar reminders.,adjudicated
krea-ai,refund_policy_exists,no_refunds_stated,,,https://www.krea.ai/terms,Agreed both passes. Terms: fees already paid are not refunded except as expressly provided. Conflicts with docs/refunds-and-billing's conditional program; resolved to Terms per the contractual-class hierarchy (codebook section 3) -- see conflict_note.,adjudicated
krea-ai,refund_window_days,0,,,https://www.krea.ai/terms,Agreed both passes. Consistent with no_refunds_stated under the governing Terms.,adjudicated
krea-ai,refund_conditions,not_applicable,,,https://www.krea.ai/terms,"Agreed both passes. No refund available under the governing Terms, so no conditions attach.",adjudicated
krea-ai,cancellation_self_serve,self_serve_documented,,,https://www.krea.ai/terms | https://docs.krea.ai/user-guide/help-and-support/manage-subscriptions,Agreed both passes. Terms and docs both describe self-serve cancellation via account settings / Stripe customer portal.,adjudicated
krea-ai,refund_policy_location,terms,,,https://www.krea.ai/terms,Agreed both passes. Terms of Service is the rank-1 document for this contractual variable; the conflicting docs help article is rank-2.,adjudicated
krea-ai,commercial_use_lowest_tier,lowest_paid,,,https://www.krea.ai/pricing,"Agreed both passes. Commercial-license feature-grid row: cross for Free, check for Basic/Pro/Max/Business/Enterprise; FAQ confirms.",adjudicated
krea-ai,watermark_removal_tier,unknown,vendor_silence,pattern,https://www.krea.ai/pricing,Agreed both passes. 'watermark' does not appear anywhere in the pricing page or the docs pages read.,adjudicated
krea-ai,output_ownership_statement,conditional,,,https://www.krea.ai/terms,"Agreed both passes. Terms grant a license conditioned on 'specific purchases or plans,' not an unconditional ownership statement.",adjudicated
krea-ai,usage_cap_quantified,all_caps_quantified,,,https://www.krea.ai/pricing,"Agreed both passes. Every Basic-tier limit carries a number: 5,000 units/month, image/video concurrency, images per LoRA, upscale resolution.",adjudicated
krea-ai,unquantified_limit_clause,present,,,https://krea-ai.notion.site/Terms-of-Use-4e1e697fb25f491d81e751e74f5fab1c,"DISPUTED, resolved by rule -- a misreading, not a coverage gap. Domain 12 rule + the Vendor V worked example (a discretionary, unquantified volume/intensity-of-use standard). The Terms' 'Are there restrictions in how I can use the Services?' section -- verified verbatim in pass 1's raw capture, the SAME section pass 2 read -- prohibits conduct that 'interfere[s] with the proper working of the Services (including by placing an unreasonable load on the Services' infrastructure)'; no figure defines 'unreasonable load' anywhere in the Terms or the documentation. Rule 3's carve-out (conduct/content prohibitions do not trigger present) does not reach this clause, because 'unreasonable load on infrastructure' is a standard tied to the VOLUME/INTENSITY of use, not to content or conduct topic-matter -- exactly Vendor V's 'usage substantially exceeds typical usage' pattern. Pass 1 = present (quoted this clause). Pass 2 = absent (read the same section in full, cited only the neighboring conduct/content prohibitions -- spam, scraping, decompiling -- and did not address this specific phrase, which sits at the end of the same list). This is the failure mode named in this study's adjudication guidance: the clause was there, phrased in words a topic-keyed reading passed over.",adjudicated
leonardo-ai,headline_price_usd,12.00,,,https://leonardo.ai/pricing,ESSENTIAL / $12 /month / ex. tax. -- shown under the default Pay Monthly display state,primary
leonardo-ai,headline_billing_basis,per_month_billed_monthly,,,https://leonardo.ai/pricing,"'Pay Monthly' toggle is the active/default state (DOM class bg-white text-black); figure is a flat monthly charge, not a 'billed annually' monthly-equivalent",primary
leonardo-ai,first_charge_amount_usd,12.00,,,https://leonardo.ai/pricing,"Default state is monthly billing, so the first (and every) charge is the displayed $12/month figure; no annualization applies because the default toggle is not annual",primary
leonardo-ai,mandatory_addon_present,no,,,https://leonardo.ai/pricing,"'Top-up Tokens' is listed as an available feature (optional purchase, not a required charge); no required minimum spend, platform fee, or onboarding fee found in pricing page or docs",primary
leonardo-ai,annual_condition_disclosure,not_applicable,,,https://leonardo.ai/pricing,"Headline figure read is the Pay-Monthly price, which does not depend on annual prepayment (rule 1: figure does not depend on annual prepayment -> not_applicable)",primary
leonardo-ai,annual_default_toggle,monthly_preselected,,,https://leonardo.ai/pricing,DOM inspection: 'Pay Monthly' button class='...bg-white text-black' (active); 'Pay Yearly' button class='...bg-transparent text-white/70' (inactive),primary
leonardo-ai,free_plan_exists,yes,,,https://leonardo.ai/pricing,"FREE / $0 /month / 'Perfect for casual creators who want to explore AI art' -- standing tier alongside paid tiers, no expiry stated",primary
leonardo-ai,free_plan_cap_documented,some_quantified,,,https://leonardo.ai/pricing,"Quantified: 'Fast Tokens 150 / day' (rate), 'Token Bank 150' (standing), 'Personal collections 1' (standing). Unquantified: 'Quality settings: Basic' carries no number -- structurally the codebook 5.1 'does not qualify' example 'basic storage' (label, no number+dimension)",primary
leonardo-ai,free_plan_cap_value,150 Fast Tokens per day | 150 Token Bank | 1 Personal collection,,,https://leonardo.ai/pricing,only quantified limits recorded; 'Quality settings: Basic' excluded as unquantified per rule,primary
leonardo-ai,free_plan_watermark,unknown,vendor_silence,pattern,https://leonardo.ai/pricing,"Checked pricing page, Terms of Service (full text + full HTML string search), Refund Policy, Token Usage article, Token Rollover article, Commercial Usage article, general FAQ, Tokens FAQ -- 'watermark' does not appear in any of them",primary
leonardo-ai,free_plan_duration,perpetual,,,https://leonardo.ai/pricing,FREE presented as a standing plan alongside Essential/Premium/Ultimate with no expiry stated anywhere in the documents read,primary
leonardo-ai,trial_exists,no,,,https://intercom.help/leonardo-ai/en/articles/7051613-frequently-asked-questions,"'Do you offer a free trial on consumer subscription plans? Unfortunately, we currently do not provide free trials for consumer plans.' (Essential/Solo is a consumer plan; Team plans separately state a discretionary case-by-case trial via sales, not a standing published trial)",primary
leonardo-ai,trial_card_required,not_applicable,,,https://intercom.help/leonardo-ai/en/articles/7051613-frequently-asked-questions,no trial exists for the entry (consumer) tier,primary
leonardo-ai,trial_length_days,not_applicable,,,https://intercom.help/leonardo-ai/en/articles/7051613-frequently-asked-questions,no trial exists for the entry (consumer) tier,primary
leonardo-ai,trial_auto_converts,not_applicable,,,https://intercom.help/leonardo-ai/en/articles/7051613-frequently-asked-questions,no trial exists for the entry (consumer) tier,primary
leonardo-ai,credit_system_present,yes,,,https://leonardo.ai/pricing,"'Fast Tokens' / 'Token Bank' is an intermediate currency that converts into outputs at published per-feature rates (Token Usage article), not a plan allowance stated directly in output units",primary
leonardo-ai,credit_unit_defined,yes,,,https://intercom.help/leonardo-ai/en/articles/8044033-token-usage,'Default Image (768x768)' costs '1 Token' (single) -- ties the unit to a recognizable output,primary
leonardo-ai,credit_to_output_rate_published,yes,,,https://intercom.help/leonardo-ai/en/articles/8044033-token-usage,"Rate published for the principal output (image): 'Default Image (768x768): 1 Token'; further per-feature rates also published (Canvas 1, Elements 1/4, Prompt Magic V2 2/8, Remove Background 5, Upscalers 5, Alchemy 8-18, Full 3D Texture 30)",primary
leonardo-ai,credit_rate_location,docs_help_center,,,https://intercom.help/leonardo-ai/en/articles/8044033-token-usage,"Rate table lives only in the Help Center Token Usage article; the pricing page shows quota totals (Fast Tokens/month, Token Bank) but no token-to-output conversion",primary
leonardo-ai,cost_per_output_unit,per_image,,,https://leonardo.ai/pricing,Product category is AI image generator (frame); pricing page frames output across image/video/design/motion but the Token Usage rate table's base unit is the 'Default Image' generation,primary
leonardo-ai,cost_per_output_computable,yes,,,https://leonardo.ai/pricing,"Essential tier $12.00/mo (default display state) + 8,500 Fast Tokens/mo (pricing page) + 1 Token = 1 Default Image 768x768 (Token Usage article) = fully computable using published figures only, no assumption about typical use required",primary
leonardo-ai,computation_assumptions,"Essential tier, $12.00/mo per default (Pay Monthly) display state; 8,500 Fast Tokens/mo included; 1 Token=1 Default Image 768x768 per Token Usage help article; price & allowance both already monthly, no period conversion; 8500 images/mo; 12/8500=0.0014 USD/image.",,,https://leonardo.ai/pricing | https://intercom.help/leonardo-ai/en/articles/8044033-token-usage,arithmetic per codebook 7 domain 6 rule 3-4,primary
leonardo-ai,credit_rollover_policy,partial_rollover,,,https://intercom.help/leonardo-ai/en/articles/9560707-token-rollover,"'The Rollover Bank accumulates up to 3 months worth of tokens.' Caps match pricing-page 'Token Bank' figures exactly (Essential 25,500 = 3x8,500/mo). 'If you cancel your Premium plan, any unused tokens in your Rollover bank will be cancelled'; downgrade: 'Any tokens above this limit will expire.'",primary
leonardo-ai,failed_generation_charge_policy,unknown,vendor_silence,pattern,https://intercom.help/leonardo-ai/en/articles/9044700-tokens-frequently-asked-questions,"Checked Token Usage, Token Rollover, and Tokens FAQ (official Help Center) plus the Terms of Service -- none states what happens to tokens when a generation fails or errors",primary
leonardo-ai,auto_renewal_default,on,,,https://leonardo.ai/terms-of-service,"Clause 4.7: 'Your Subscription continues for the Subscription Period, and at the end of each Subscription Period, provided you have paid all Subscription Fees owing, your Subscription will be automatically renewed for the same Subscription Period.'",primary
leonardo-ai,auto_renewal_disclosure_location,multiple,,,https://leonardo.ai/terms-of-service | https://intercom.help/leonardo-ai/en/articles/9035057-how-can-i-cancel-my-account-unsubscribe,"Stated in Terms clause 4.7 (explicit 'automatically renewed') and in the official Cancel/Unsubscribe help article ('Your subscription remains active until your next renewal date... your subscription will not be renewed going forward' -- confirms renewal is the default absent cancellation), in agreement",primary
leonardo-ai,renewal_notice_commitment,no_notice_stated,,,https://leonardo.ai/terms-of-service,"Terms clause 1.3 commits to notice only for Terms amendments, not renewal billing; no advance-notice-before-charge clause found in Terms or the general/cancellation Help Center articles (checked, silent)",primary
leonardo-ai,refund_policy_exists,yes,,,https://leonardo.ai/refund-policy,"'As a consumer, you will be entitled to a refund under the following circumstances: Major Faults... Misleading Description... Unfit for Intended Purpose... Technical Issues... Non-Delivery of Tokens... Defective Digital Goods'",primary
leonardo-ai,refund_window_days,unknown,vendor_silence,hand,https://leonardo.ai/refund-policy,"No day-count window is stated anywhere in the dedicated Refund Policy or the Terms; eligibility is fault/consumer-guarantee-triggered (see refund_conditions), not a 'within N days' window",primary
leonardo-ai,refund_conditions,conditional,,,https://leonardo.ai/refund-policy,"Refund requires one of six stated fault circumstances; explicitly excludes 'You simply changed your mind', misuse, unclear requirements, or problems 'completely beyond our control'",primary
leonardo-ai,cancellation_self_serve,self_serve_documented,,,https://intercom.help/leonardo-ai/en/articles/9035057-how-can-i-cancel-my-account-unsubscribe,"'Click the Settings icon... Under Workspace Settings, Click Subscription and Billing... Under Your Plan, click Cancel Plan... Click Proceed with Cancellation to finalise' -- no support contact required; also confirmed in Terms 4.7 ('you may do so through your Account')",primary
leonardo-ai,refund_policy_location,multiple,,,https://leonardo.ai/refund-policy | https://leonardo.ai/terms-of-service,"Dedicated refund-policy page states the general consumer-guarantee refund position; Terms clauses 1.3(b)/2.4/14.4(b) additionally state pro-rata refund positions for Terms-change disagreement, service discontinuation, and uncured vendor breach -- complementary, not contradictory",primary
leonardo-ai,commercial_use_lowest_tier,free,,,https://intercom.help/leonardo-ai/en/articles/7051613-frequently-asked-questions,"'Can I use the images I generate on the platform for commercial purposes? Yes, you can use the images you generate on the platform for commercial purposes. This applies for free users too.' Corroborated by the Commercial Usage article's worked example (free-plan user Jason): 'Jason and Jane can download their own generations for commercial usage.'",primary
leonardo-ai,watermark_removal_tier,unknown,vendor_silence,hand,https://leonardo.ai/pricing,No watermark policy of any kind is documented (see free_plan_watermark); a removal tier cannot be determined for a policy that is never stated. Not not_applicable: image output is a media artifact that could carry a watermark.,primary
leonardo-ai,output_ownership_statement,conditional,,,https://leonardo.ai/terms-of-service,"Clause 8.3 (paid, private): ownership 'will vest in you upon creation'. Clause 8.7 (free): ownership 'will vest in us [Leonardo] upon creation... you hereby assign your right, title and interest'. Clause 8.6 (any public content, incl. all free-tier output): grants Leonardo a broad perpetual license regardless of who owns title. Rights depend on tier and on public/private status.",primary
leonardo-ai,usage_cap_quantified,some_quantified,,,https://leonardo.ai/pricing,"Essential tier limits: 'Fast Tokens 8,500/month' (rate, quantified), 'Token Bank 25,500' (standing, quantified), 'Personal collections Unlimited' (quantified per rule 3, no qualifying clause found for this item), 'Personal AI models 10' (standing, quantified), 'Max Simultaneous Generations 2' (standing, quantified). 'Quality settings: Enhanced' carries no number -- same 'does not qualify' pattern as free_plan_cap_documented.",primary
leonardo-ai,unquantified_limit_clause,present,,,https://leonardo.ai/terms-of-service,"Clause 5.3: 'if, in our sole determination, we identify excessive, unreasonable, or abusive product or feature usage patterns, we may impose reasonable limits (e.g. throttling or queuing) to ensure fair and equitable access and stability for other users.' No figure defines excessive/unreasonable. Reinforced by the pricing-page footnote on 'Unlimited' relaxed generations: 'may be slowed from time to time based on demand to ensure fair and equitable access...'",primary
lovo-ai,headline_price_usd,24.0,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Basic card: ""$24 per user /month"", ""Billed US$288 annually"" (entry tier = Basic; see entry-tier selection and tie-break in coder_note)",primary
lovo-ai,headline_billing_basis,per_seat_per_month,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"""$24 per user /month"" with annual toggle preselected (per sampling-rules 7.2 / codebook Vendor B pattern)",primary
lovo-ai,first_charge_amount_usd,288.0,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"""Billed US$288 annually"" stated directly beneath the Basic card's $24/mo figure - a direct read, not a x12 computation",primary
lovo-ai,mandatory_addon_present,no,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Full Basic feature-bullet list (Natural Language Pro V2 Voices, 2 Hr Voice Generation/mo, 500+ AI Voices, 5 Voice Clones, Auto Subtitle Generator, Full HD 1080p Export, Unlimited Downloads, Commercial Rights) plus full ToS read; no required extra charge stated for any advertised Basic feature",primary
lovo-ai,annual_condition_disclosure,adjacent,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"""Billed US$288 annually"" printed directly inside the same Basic price card/block as the ""$24"" figure",primary
lovo-ai,annual_default_toggle,annual_preselected,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Raw markup: ""Yearly"" button has active color class css-1gkq9oo/chakra-colors-blue-600, ""Monthly"" has inactive class css-1g8vuqz/chakra-colors-grayscale-500; sliding indicator div transform:translateX(100%) sits under ""Yearly"" (see default_display_state for full detail)",primary
lovo-ai,free_plan_exists,yes,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Pricing page's own plan config: plan.free.title=""Free"", pay_description=""No credit card required.""; corroborated by help center: ""you will automatically become a free user"" and ""your account will turn into a free plan account that can be used indefinitely""",primary
lovo-ai,free_plan_cap_documented,all_quantified,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"FREE tier featurePolicy JSON: voice-generation:""5 Mins / mo"", voice-cloning:""5 Voices"", storage:""1 GB"", project-limit:5, simple-mode-one-time-generation-limit:""500 Chars / Generation"", auto-subtitles:""5 Mins / mo""; sharing:""Unlimited"" with no qualifying fair-use/discretionary clause found anywhere in full ToS read (see unquantified_limit_clause=absent)",primary
lovo-ai,free_plan_cap_value,5 mins voice generation per month | 5 voice clones | 1 GB storage | 5 projects | 500 chars per generation | 5 mins auto-subtitles per month,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,FREE tier featurePolicy JSON (see free_plan_cap_documented evidence),primary
lovo-ai,free_plan_watermark,yes,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"FREE plan config: export_video title=""Video With Watermark"", description=""Export video with watermark""; featurePolicy ""remove-watermark"":false for FREE tier (vs. true for Basic/Pro/Pro+)",primary
lovo-ai,free_plan_duration,perpetual,,,https://help.lovo.ai/hc/en-us/articles/22141504705049-Can-I-get-a-refund-after-subscribing,"""Once your subscription expires, your account will turn into a free plan account that can be used indefinitely."" (help center, archive.org 2025-09-12); corroborated by trial article: ""When your trial ends, you will automatically become a free user""",primary
lovo-ai,trial_exists,yes,,,https://help.lovo.ai/hc/en-us/articles/25794407382937-What-is-the-free-trial-and-what-does-it-include,"""The free trial is a 14-day trial of our Pro subscription, which requires no payment or card details.""",primary
lovo-ai,trial_card_required,no,,,https://help.lovo.ai/hc/en-us/articles/25794407382937-What-is-the-free-trial-and-what-does-it-include,"""...which requires no payment or card details."" - corroborated by pricing page's own plan.free.pay_description = ""No credit card required.""",primary
lovo-ai,trial_length_days,14,,,https://help.lovo.ai/hc/en-us/articles/25794407382937-What-is-the-free-trial-and-what-does-it-include,"""The free trial is a 14-day trial of our Pro subscription""; pricing page also shows ""First 14 Days Free Trial of Pro""",primary
lovo-ai,trial_auto_converts,no,,,https://help.lovo.ai/hc/en-us/articles/25794407382937-What-is-the-free-trial-and-what-does-it-include,"""What happens when my trial ends? When your trial ends, you will automatically become a free user..."" - explicitly becomes a FREE user, not a paid subscriber; no card was ever collected to charge",primary
lovo-ai,credit_system_present,no,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Every plan's featurePolicy meters allowance directly in output units: FREE ""voice-generation"":""5 Mins / mo"", Basic ""2 Hrs / mo"", Pro ""5 Hrs / mo"", Pro+ ""20 Hrs / mo"" - no abstracted credit/token/point currency anywhere in the plan schema (codebook rule 1: direct output-unit allowance is not a credit system)",primary
lovo-ai,credit_unit_defined,not_applicable,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,not_applicable per credit_system_present=no,primary
lovo-ai,credit_to_output_rate_published,not_applicable,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,not_applicable per credit_system_present=no,primary
lovo-ai,credit_rate_location,not_applicable,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,not_applicable per credit_system_present=no,primary
lovo-ai,cost_per_output_unit,per_audio_minute,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Product sold and metered as ""Voice Generation Hours/Mins"" throughout (Genny text-to-speech/voice generator); principal output is synthesized audio",primary
lovo-ai,cost_per_output_computable,yes,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,"Basic (entry tier) featurePolicy ""voice-generation"":""2 Hrs / mo"" = 120 min/mo, against $24/mo default-display price; both already monthly, no conversion needed",primary
lovo-ai,computation_assumptions,"Basic tier (entry paid tier), default display=annual, $24/mo ($288/yr) per pricing page; includes 2 Hrs (120 min) Voice Generation/mo per featurePolicy; both already monthly basis. 24/120=0.20 USD per audio minute.",,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,,primary
lovo-ai,credit_rollover_policy,not_applicable,,,http://web.archive.org/web/20260403154336/https://lovo.ai/pricing,not_applicable per credit_system_present=no,primary
lovo-ai,failed_generation_charge_policy,unknown,vendor_silence,hand,http://web.archive.org/web/20260728015401/https://lovo.ai/tos,"Checked: full ToS read (archived 2026-07-28) and pricing page (archived 2026-04-03) - neither states what happens to allowance on a failed/errored generation. Help center Payment-and-Billing section could not be reached (Cloudflare-blocked live; no archive.org capture pursued given the effort cap). Codebook: ""this variable is silent often. That is the finding.""",primary
lovo-ai,auto_renewal_default,on,,,http://web.archive.org/web/20260728015401/https://lovo.ai/tos,"ToS 2.2: ""your payment method will automatically be charged at either the start or end of each Subscription period... To avoid future charges, cancel before the renewal date.""; ToS 2.3: ""You can cancel your Subscription at any time to stop the auto renewal of your Subscription.""",primary
lovo-ai,auto_renewal_disclosure_location,multiple,,,http://web.archive.org/web/20260728015401/https://lovo.ai/tos,"Stated in ToS section 2.2/2.3 (terms) AND independently in help center: ""You can cancel your subscription at any time to stop the auto-renewal of your subscription."" (Can-I-get-a-refund-after-subscribing article, archive.org 2025-09-12) - two document classes in agreement",primary
